fold,domain,user_id,emotion,w_gt,w_pred
0,art,86,motivated,0.1441753383942091,0.09600218
0,art,86,amused,0.28603613015535334,0.06929631
0,art,86,nostalgic,0.1616772409219983,0.023350053
0,art,86,sad,0.04220506181630327,-0.0073356074
0,art,86,distasteful,-0.18878706355788732,-0.0330909
0,art,98,impressed,0.3803960488360257,0.6564607
0,art,98,intellectual,0.12516512640846417,0.4558211
0,art,98,motivated,0.007065115075937323,-0.77733165
0,art,98,amused,0.7889108897562559,0.17719473
0,art,98,nostalgic,0.18059852824670664,0.56674755
0,art,98,sad,0.2511313638080406,0.59795564
0,art,98,distasteful,-0.5999306391095016,-0.6004001
0,art,99,impressed,1.2769306451351632,0.16050658
0,art,99,intellectual,-0.09136348754065426,0.065204434
0,art,99,motivated,0.03164725928998324,-0.033572372
0,art,99,amused,0.36949670138127066,0.6954243
0,art,99,nostalgic,0.23773913965491394,0.5666564
0,art,99,sad,0.10944565444757615,0.03684567
0,art,99,distasteful,-0.5222671033452568,0.10002834
0,art,105,impressed,0.28463013447979,1.21126905e-05
0,art,105,intellectual,0.16657023464597234,-4.377475e-06
0,art,105,motivated,0.23214096289102232,4.903675e-06
0,art,105,amused,0.255544016278973,1.7558279e-05
0,art,105,nostalgic,0.10702041922670125,1.6743663e-05
0,art,105,sad,0.053142159947162426,5.9320782e-06
0,art,105,distasteful,-0.20951816599449663,-1.2598043e-05
0,art,109,impressed,0.2525752615445996,-0.02615383
0,art,109,intellectual,0.18072682711021512,0.09065898
0,art,109,motivated,0.06519713797035322,-0.08255307
0,art,109,amused,0.4453350105677576,0.1498377
0,art,109,nostalgic,0.0417685546578791,-0.0059457594
0,art,109,sad,-0.024951168836960497,0.20155522
0,art,109,distasteful,-0.07370010169438379,-0.40188277
0,art,110,impressed,0.2210137380957664,1.1935217
0,art,110,intellectual,0.10480176845695857,-0.30352518
0,art,110,motivated,0.0448910166863955,-0.22165328
0,art,110,amused,0.21779369748491667,-0.24767382
0,art,110,nostalgic,-0.061281457575318145,-0.033509515
0,art,110,sad,-0.221110592977549,0.0056033754
0,art,110,distasteful,0.0645031063036284,-0.22012304
0,art,116,impressed,0.4065809827156498,0.44311407
0,art,116,intellectual,0.21361501482110312,0.03846287
0,art,116,motivated,0.2070186769045379,-0.19224858
0,art,116,amused,0.1365438747670934,0.460113
0,art,116,nostalgic,-0.012979697024989634,-0.19691475
0,art,116,sad,0.23617282575938997,0.3525296
0,art,116,distasteful,-0.2948703699170161,-0.21168485
0,art,117,impressed,0.35680410466742485,0.25701267
0,art,117,intellectual,0.15503761728230558,0.13147178
0,art,117,motivated,0.08054199310391474,-0.0064007086
0,art,117,amused,0.46862120246841754,0.19734806
0,art,117,nostalgic,0.10811961690485417,0.34867167
0,art,117,sad,-0.0421541293663245,0.017305953
0,art,117,distasteful,-0.6013400923695262,-0.20819706
0,art,126,impressed,0.6021362305807099,0.13386908
0,art,126,intellectual,0.21526544283271726,0.07924808
0,art,126,motivated,0.11140734756403614,0.11376584
0,art,126,amused,0.2326097528526766,0.13587211
0,art,126,nostalgic,0.1315924017345515,0.13494529
0,art,126,sad,0.09177942875175005,0.056858405
0,art,126,distasteful,-0.20551318834561402,-0.119900346
0,art,127,impressed,0.3572952223045547,0.19266865
0,art,127,intellectual,0.030575969894050002,-0.052144848
0,art,127,motivated,0.1094568392815661,0.07515262
0,art,127,amused,0.36713322068137116,0.17473967
0,art,127,nostalgic,0.2549984248591612,0.21163844
0,art,127,sad,-0.12631710379250394,0.057832748
0,art,127,distasteful,-0.5140799522430521,-0.40913743
0,art,136,impressed,0.09374672454862096,0.09172276
0,art,136,intellectual,-0.15051917973906911,0.035755187
0,art,136,motivated,-5.968498652009826e-16,0.0594295
0,art,136,amused,0.7085260189913372,0.119562075
0,art,136,nostalgic,0.17467623751857117,0.09577767
0,art,136,sad,-0.07185080446461395,-0.03390226
0,art,136,distasteful,-0.08633453290092803,-0.132196
0,art,144,impressed,0.22079146577313485,0.23289192
0,art,144,intellectual,0.08243048196379724,-0.0055064233
0,art,144,motivated,0.05035302649256311,-0.2683913
0,art,144,amused,0.2305691754836069,0.43377072
0,art,144,nostalgic,0.03103107289295208,-0.011755215
0,art,144,sad,0.016475432304450817,0.12425298
0,art,144,distasteful,0.0698823243207622,0.102658145
0,fashion,3,impressed,0.827997264382431,0.063260324
0,fashion,3,intellectual,0.12284902113338225,0.07653981
0,fashion,3,motivated,0.08780051463794442,0.02075573
0,fashion,3,amused,-0.018086523831841506,0.08149111
0,fashion,3,nostalgic,0.04182569391491093,0.00030882598
0,fashion,3,sad,-0.29548638841606667,-0.067342974
0,fashion,3,distasteful,-0.5431587634628311,-0.12270423
0,fashion,14,impressed,0.11330888825472218,-0.59580344
0,fashion,14,intellectual,0.09698725938933839,-1.8901409
0,fashion,14,motivated,-0.01911990818990983,-0.0105100125
0,fashion,14,amused,1.196371769031015,3.8762472
0,fashion,14,nostalgic,0.023765881903253523,-0.117434055
0,fashion,14,sad,0.000977182891983161,1.2885736
0,fashion,14,distasteful,-0.35617546790935484,-0.31111482
0,fashion,15,impressed,0.06214246932931283,0.0028959655
0,fashion,15,intellectual,0.05685264667192763,0.0031508668
0,fashion,15,motivated,0.030473813886991663,0.004333578
0,fashion,15,amused,0.08078626725478208,0.004884629
0,fashion,15,nostalgic,0.1234121216299954,0.0046211877
0,fashion,15,sad,0.13572227384050148,-0.007889772
0,fashion,15,distasteful,0.016970417933788604,-0.0079118665
0,fashion,19,impressed,0.24622517898871177,0.37765068
0,fashion,19,intellectual,0.08906320085100516,0.34261537
0,fashion,19,motivated,0.14289550968567877,-0.11092426
0,fashion,19,amused,0.38849953979139384,-0.35454446
0,fashion,19,nostalgic,-0.01570393828652646,-0.0030292883
0,fashion,19,sad,-0.03758495169407167,0.020134557
0,fashion,19,distasteful,-0.24607802516437066,-0.45475486
0,fashion,21,impressed,0.026484127321940443,0.06773626
0,fashion,21,intellectual,0.07452079401818307,0.06865962
0,fashion,21,motivated,0.03641624749642097,0.07872075
0,fashion,21,amused,0.8717758551536124,0.08747352
0,fashion,21,nostalgic,0.1039524329091461,0.06802909
0,fashion,21,sad,0.0,-0.079904556
0,fashion,21,distasteful,0.02812490679171631,-0.0492384
0,fashion,22,impressed,0.5449082998583477,0.2191485
0,fashion,22,intellectual,0.33810682450032653,0.25008824
0,fashion,22,motivated,0.007324179432021571,0.017179085
0,fashion,22,amused,-0.027508545046499855,0.131187
0,fashion,22,nostalgic,0.1897847504580035,0.19132523
0,fashion,22,sad,0.19413634835215438,0.07487409
0,fashion,22,distasteful,-0.7424240737942498,-0.14884518
0,fashion,30,impressed,0.2294950051719994,-0.93420625
0,fashion,30,intellectual,0.4177579816306496,2.1816611
0,fashion,30,motivated,0.15781355912355166,0.20524845
0,fashion,30,amused,0.4589172911337368,-1.1351687
0,fashion,30,nostalgic,-0.017107931561231235,-0.07947645
0,fashion,30,sad,-0.09565788793727224,-0.5386044
0,fashion,30,distasteful,-0.24155823881063532,-0.18601428
0,fashion,50,impressed,0.13184865172340698,0.03342864
0,fashion,50,intellectual,0.028015191252428996,0.03635364
0,fashion,50,motivated,0.09139329675384844,0.022567917
0,fashion,50,amused,0.2945273377058139,0.02981415
0,fashion,50,nostalgic,0.1405368148039576,-0.013755783
0,fashion,50,sad,-0.09584295010315505,-0.01093424
0,fashion,50,distasteful,0.04859228363906071,-0.004343544
0,fashion,57,impressed,-0.10501464900920168,-0.100443356
0,fashion,57,intellectual,-0.009851754634086302,-0.4849926
0,fashion,57,motivated,-0.1508974774725382,-0.11281906
0,fashion,57,amused,0.09231330656639075,1.0322787
0,fashion,57,nostalgic,0.047774438119453505,-0.20304914
0,fashion,57,sad,-0.03172661818742008,0.32384226
0,fashion,57,distasteful,-0.2672230506470068,-0.38237038
0,fashion,62,impressed,0.084696399320282,3.0379734
0,fashion,62,intellectual,0.1817662336455534,-3.0022361
0,fashion,62,motivated,0.18900725552689646,-0.18567789
0,fashion,62,amused,0.4194006442275538,0.8441756
0,fashion,62,nostalgic,0.025099102275246497,0.059932422
0,fashion,62,sad,0.1506612079401587,-0.3102613
0,fashion,62,distasteful,-0.4159047400015447,0.7501536
0,fashion,63,impressed,0.17225166631939356,0.15042575
0,fashion,63,intellectual,0.11532881429177941,-0.08989236
0,fashion,63,motivated,0.10702651227871521,0.21886435
0,fashion,63,amused,0.27145280656781906,0.03541362
0,fashion,63,nostalgic,-0.10943891556245912,0.032339588
0,fashion,63,sad,0.01462990668440315,0.31193206
0,fashion,63,distasteful,-0.2214311451731164,-0.21781138
0,fashion,79,impressed,0.15456097055807008,-1.0155553
0,fashion,79,intellectual,0.19062912685356023,0.09386223
0,fashion,79,motivated,0.2881574912052153,0.37832588
0,fashion,79,amused,0.2991393213196902,1.3086916
0,fashion,79,nostalgic,0.14532754609687798,-0.028959932
0,fashion,79,sad,-0.0734092729747848,0.65358037
0,fashion,79,distasteful,-0.09147233226662732,-0.123480015
0,fashion,80,impressed,0.34253677081163425,-0.109806105
0,fashion,80,intellectual,0.1928828954679036,-0.096443094
0,fashion,80,motivated,0.3640929163330606,0.25155878
0,fashion,80,amused,0.26218991025589644,0.11270929
0,fashion,80,nostalgic,0.10968269297629424,0.09917204
0,fashion,80,sad,-0.034811161937529395,-0.25045878
0,fashion,80,distasteful,-0.6031701148798942,-0.22746286
0,fashion,85,impressed,0.3103118936344894,0.16469114
0,fashion,85,intellectual,0.24720681591732896,0.16246192
0,fashion,85,motivated,0.20059394633805072,-0.056249138
0,fashion,85,amused,0.27070172227161216,0.18550648
0,fashion,85,nostalgic,0.243021603443781,0.10806899
0,fashion,85,sad,-0.03257957120549754,0.06402116
0,fashion,85,distasteful,-0.1373902543491638,-0.036897343
0,fashion,86,impressed,-0.04387317018322528,0.028715415
0,fashion,86,intellectual,-0.013875860510648366,0.028782805
0,fashion,86,motivated,0.07637293247972911,0.044993028
0,fashion,86,amused,0.1884423526041614,0.045986053
0,fashion,86,nostalgic,0.11180297125943513,0.0037877306
0,fashion,86,sad,-0.14469041930423532,-0.03356325
0,fashion,86,distasteful,-0.27073714532570453,-0.028299129
0,fashion,98,impressed,0.5489799826197806,1.1698279
0,fashion,98,intellectual,0.11810259348905505,-1.7719212
0,fashion,98,motivated,0.42913225754827616,-0.102753244
0,fashion,98,amused,0.2336448038269715,2.299022
0,fashion,98,nostalgic,0.08012873597228082,0.83661926
0,fashion,98,sad,0.01686564775813887,-0.4497229
0,fashion,98,distasteful,-0.6315283373648419,1.6101921
0,fashion,99,impressed,0.7171362604872518,0.22245969
0,fashion,99,intellectual,-0.15811911409222212,0.14180961
0,fashion,99,motivated,0.044240710788629345,0.1974516
0,fashion,99,amused,-0.11771018568091446,0.25999808
0,fashion,99,nostalgic,-0.03446185994277248,0.1090312
0,fashion,99,sad,-0.004246686810318784,-0.028910933
0,fashion,99,distasteful,-0.9814504597163731,-0.081200816
0,fashion,105,impressed,0.30000948865951116,0.15627778
0,fashion,105,intellectual,0.21649762229588326,0.07237709
0,fashion,105,motivated,0.16340211326915177,0.11588663
0,fashion,105,amused,0.45534923654609843,0.09885189
0,fashion,105,nostalgic,-0.04318441891961455,0.22780651
0,fashion,105,sad,-0.03746186467735635,0.04103936
0,fashion,105,distasteful,-0.32532398834230003,-0.09427566
0,fashion,109,impressed,0.15898944782432767,-0.46693975
0,fashion,109,intellectual,0.06238627779853617,-0.9514667
0,fashion,109,motivated,0.06939587979613512,0.26338258
0,fashion,109,amused,0.43297639895222606,1.6805542
0,fashion,109,nostalgic,0.0769353656696374,-0.21668488
0,fashion,109,sad,-0.28759384354104545,0.7144289
0,fashion,109,distasteful,-0.10186350946635642,-0.33940542
0,fashion,110,impressed,0.2013008371514517,-0.062285647
0,fashion,110,intellectual,0.01480764869134571,0.051497456
0,fashion,110,motivated,0.22300274670831544,-0.02211515
0,fashion,110,amused,0.3314243217459054,0.18809016
0,fashion,110,nostalgic,-0.05204889212876132,-0.23011169
0,fashion,110,sad,-0.16474823971740354,-0.329845
0,fashion,110,distasteful,0.0,0.080915235
0,fashion,116,impressed,0.18680601056871304,0.03888818
0,fashion,116,intellectual,0.34294472255809455,0.043865353
0,fashion,116,motivated,0.12887667525811733,-0.013454105
0,fashion,116,amused,0.13206372080130502,0.04144668
0,fashion,116,nostalgic,0.006596809827118737,0.011115927
0,fashion,116,sad,0.041353394296310936,-0.04048788
0,fashion,116,distasteful,-0.05162565307211796,-0.07010481
0,fashion,117,impressed,0.06366449172932276,0.085781656
0,fashion,117,intellectual,0.11171423889997323,0.054451622
0,fashion,117,motivated,0.006411802004808398,-0.14683811
0,fashion,117,amused,0.7680065203182036,0.11545775
0,fashion,117,nostalgic,-0.09616783462251359,-0.18035185
0,fashion,117,sad,0.004305674068462939,-0.22746381
0,fashion,117,distasteful,-0.41560513805990673,-0.4946214
0,fashion,126,impressed,0.2586605021126811,0.184324
0,fashion,126,intellectual,0.20437704724102676,0.116149366
0,fashion,126,motivated,0.16716257125044798,-0.65013933
0,fashion,126,amused,0.40561465471336233,0.7299117
0,fashion,126,nostalgic,-0.09786729334057644,0.288416
0,fashion,126,sad,-0.03541590343057688,-0.31131628
0,fashion,126,distasteful,-0.4129278677409607,0.34679282
0,fashion,127,impressed,0.3561276294290536,0.15164043
0,fashion,127,intellectual,0.09195273358059458,0.1550644
0,fashion,127,motivated,0.21440806666030648,0.10899526
0,fashion,127,amused,0.40706838138514234,0.13208938
0,fashion,127,nostalgic,0.13496240221474093,-0.012344811
0,fashion,127,sad,-0.24195957693875303,-0.07903527
0,fashion,127,distasteful,-0.3666523939725635,-0.08246437
0,fashion,136,impressed,0.0,-0.2331157
0,fashion,136,intellectual,0.0,-0.63745326
0,fashion,136,motivated,0.0,0.26183304
0,fashion,136,amused,1.062432355489323,1.0708009
0,fashion,136,nostalgic,-0.07075134639081412,-0.4226115
0,fashion,136,sad,0.13032571489570013,0.66696113
0,fashion,136,distasteful,0.05461878839850699,-0.50554496
0,fashion,144,impressed,0.2897639288769466,0.0673096
0,fashion,144,intellectual,0.2130263949328287,0.07294059
0,fashion,144,motivated,0.1853845255478312,0.023764674
0,fashion,144,amused,0.22512008596913502,0.0867057
0,fashion,144,nostalgic,0.1392023598389033,-0.099771
0,fashion,144,sad,-0.14370731312489074,-0.083813496
0,fashion,144,distasteful,0.029109994760167634,-0.03795644
0,landscape,3,impressed,0.5766792647643177,0.7303999
0,landscape,3,intellectual,0.06090054972240516,-0.14333555
0,landscape,3,motivated,0.10143846729279649,-0.14972988
0,landscape,3,amused,0.06778200662039693,-0.17340004
0,landscape,3,nostalgic,0.04761185774416976,-0.13246967
0,landscape,3,sad,-0.0465381747237634,0.1998555
0,landscape,3,distasteful,-0.3740273181568325,-0.355936
0,landscape,14,impressed,0.07711131181382824,0.677156
0,landscape,14,intellectual,-0.03566513664871318,-0.7473489
0,landscape,14,motivated,0.17499547140068916,0.24406032
0,landscape,14,amused,0.8565114455389782,0.08029918
0,landscape,14,nostalgic,-0.04557271393895782,-0.09215
0,landscape,14,sad,0.142770258727942,0.04877399
0,landscape,14,distasteful,-0.1026827626841565,-0.19003616
0,landscape,15,impressed,0.08123196447054276,1.2110377e-06
0,landscape,15,intellectual,-0.005282433609849313,-1.1255288e-06
0,landscape,15,motivated,0.08775317162308614,5.628335e-06
0,landscape,15,amused,0.08759266412245528,3.344226e-06
0,landscape,15,nostalgic,0.14923073592191038,-4.899176e-06
0,landscape,15,sad,0.16413495302730752,-7.352436e-06
0,landscape,15,distasteful,0.1895207127141397,-5.5077144e-06
0,landscape,19,impressed,0.25095940652167315,0.27938092
0,landscape,19,intellectual,0.2741603927579561,-0.05055028
0,landscape,19,motivated,0.2869373513425606,0.23243216
0,landscape,19,amused,0.3418010870645758,0.23527965
0,landscape,19,nostalgic,0.1271171095517917,-0.27045527
0,landscape,19,sad,-0.018469528523462786,0.06360876
0,landscape,19,distasteful,-0.08904652779059452,0.010020781
0,landscape,21,impressed,0.1497079458412273,0.47499147
0,landscape,21,intellectual,0.08866613263274715,-0.42879894
0,landscape,21,motivated,0.03299099709009517,-0.20797795
0,landscape,21,amused,0.514997654509355,0.18500346
0,landscape,21,nostalgic,7.393216841395455e-18,-0.25175542
0,landscape,21,sad,-0.08306025780017341,0.48199183
0,landscape,21,distasteful,-0.2821199499738759,-0.5151634
0,landscape,22,impressed,0.9139713482389829,1.3316464
0,landscape,22,intellectual,0.07605637803712068,-0.09742614
0,landscape,22,motivated,0.13635353629744637,-1.1721036
0,landscape,22,amused,0.03548626283865308,0.8856216
0,landscape,22,nostalgic,0.3539205184872745,0.0100324005
0,landscape,22,sad,0.030872542079913967,-0.34756008
0,landscape,22,distasteful,-0.47910251227786427,0.29060295
0,landscape,30,impressed,0.28000915812634997,0.309277
0,landscape,30,intellectual,0.2299162993198256,0.25589705
0,landscape,30,motivated,0.06560105315192133,0.08553815
0,landscape,30,amused,0.6911259082814807,0.1972399
0,landscape,30,nostalgic,0.19384026686426378,0.029866863
0,landscape,30,sad,0.07076617810083372,0.16310862
0,landscape,30,distasteful,-0.2880474576370453,-0.0614799
0,landscape,50,impressed,0.13227783305891422,0.118169315
0,landscape,50,intellectual,0.1448104524718769,0.0414513
0,landscape,50,motivated,0.15251785401175533,0.096631825
0,landscape,50,amused,0.3082189253608098,0.09911852
0,landscape,50,nostalgic,0.1741499040842143,0.041785512
0,landscape,50,sad,-0.13229715774473172,-0.03214755
0,landscape,50,distasteful,-0.009266364251010123,-0.07162023
0,landscape,57,impressed,0.15166771646608007,0.024625218
0,landscape,57,intellectual,0.0393892694653627,-0.072385825
0,landscape,57,motivated,0.07681937529532626,0.04792973
0,landscape,57,amused,0.2263135365817195,0.04193032
0,landscape,57,nostalgic,0.17520548641162564,0.052465454
0,landscape,57,sad,0.09063075486071864,0.0037299364
0,landscape,57,distasteful,-0.09808486556449733,-0.102062955
0,landscape,62,impressed,0.1534816924546092,1.7553964
0,landscape,62,intellectual,0.14426478160004208,-0.61040425
0,landscape,62,motivated,0.6022419836853816,-0.13466777
0,landscape,62,amused,0.2876569313980746,-0.4911025
0,landscape,62,nostalgic,0.1940597634959359,-0.03440151
0,landscape,62,sad,0.05388263158758039,0.42163306
0,landscape,62,distasteful,-0.3105946038826817,-0.40427035
0,landscape,63,impressed,0.08042833186372417,0.054853987
0,landscape,63,intellectual,0.11146213396116195,0.0126580605
0,landscape,63,motivated,0.1472932814022985,0.0114258155
0,landscape,63,amused,0.1506943282800103,0.047619592
0,landscape,63,nostalgic,0.086997857496149,0.070590824
0,landscape,63,sad,0.007374521984506212,0.10913036
0,landscape,63,distasteful,-0.10067797468426654,-0.036407888
0,landscape,79,impressed,0.1789198266723644,0.026326971
0,landscape,79,intellectual,0.2067558173813532,0.018283559
0,landscape,79,motivated,0.32009338834844947,0.04079681
0,landscape,79,amused,0.2945370887238905,0.047970176
0,landscape,79,nostalgic,0.1431145277109269,-0.007832869
0,landscape,79,sad,0.047701327275276956,-0.012899358
0,landscape,79,distasteful,-0.03379766706775894,-0.043063983
0,landscape,80,impressed,0.3088055141370918,0.006381361
0,landscape,80,intellectual,0.17615494728981151,0.5893105
0,landscape,80,motivated,0.15527682827639055,-0.13861248
0,landscape,80,amused,0.3523390376512011,0.29449287
0,landscape,80,nostalgic,0.2645195479476193,0.32563967
0,landscape,80,sad,0.20276080165556998,0.41620943
0,landscape,80,distasteful,-0.6759699406693079,-0.783697
0,landscape,85,impressed,0.24501026873109366,0.42264247
0,landscape,85,intellectual,0.23070355795759057,0.09511674
0,landscape,85,motivated,0.24440809474499853,-0.013004264
0,landscape,85,amused,0.29960956016442014,-0.0049557826
0,landscape,85,nostalgic,0.09906992599689884,0.2654465
0,landscape,85,sad,0.02496708350252186,0.61677265
0,landscape,85,distasteful,-0.2064012342761902,-0.24777316
0,landscape,86,impressed,0.22197067637276946,0.055422876
0,landscape,86,intellectual,0.043603858017684266,0.1302412
0,landscape,86,motivated,0.32907847306177074,0.16230513
0,landscape,86,amused,0.1224253397115333,-0.028149817
0,landscape,86,nostalgic,0.004707009040352648,0.016821723
0,landscape,86,sad,-0.06206911829176866,0.18341349
0,landscape,86,distasteful,0.002276709213815592,-0.3534002
0,landscape,98,impressed,0.5284083825393511,0.24251503
0,landscape,98,intellectual,0.22980043701685032,0.21653815
0,landscape,98,motivated,0.08918659812317975,0.0757549
0,landscape,98,amused,0.5029474175826827,0.14018391
0,landscape,98,nostalgic,0.05692746106415077,0.066655576
0,landscape,98,sad,0.06731534973824121,0.39146954
0,landscape,98,distasteful,0.05599634622142764,-0.006159201
0,landscape,99,impressed,0.3895215935357742,1.559405
0,landscape,99,intellectual,0.1368330670576845,-1.1660945
0,landscape,99,motivated,0.39870529950793354,-0.7651513
0,landscape,99,amused,0.22538284546067633,0.8515208
0,landscape,99,nostalgic,-0.1296082235517551,-0.28935555
0,landscape,99,sad,-0.04142406821033724,-0.23446786
0,landscape,99,distasteful,-0.3574273524474751,-0.14575122
0,landscape,105,impressed,0.28556370913817997,0.07150096
0,landscape,105,intellectual,0.18752411558988544,-0.14312859
0,landscape,105,motivated,0.30979642029214366,0.064126514
0,landscape,105,amused,0.433086920157709,0.07875663
0,landscape,105,nostalgic,0.12690110870514673,0.2408777
0,landscape,105,sad,0.07832268031450551,-0.14953871
0,landscape,105,distasteful,-0.18114416703234473,-0.096140414
0,landscape,109,impressed,0.27951775348700386,1.0057522
0,landscape,109,intellectual,0.10765429195983445,-0.5563854
0,landscape,109,motivated,0.07879006682429537,-0.15253831
0,landscape,109,amused,0.3887999845186296,-0.16386338
0,landscape,109,nostalgic,-0.01591312495362705,-0.30056888
0,landscape,109,sad,-0.09001002728171256,-0.2698253
0,landscape,109,distasteful,-0.07308391259026714,-0.09867415
0,landscape,110,impressed,0.1520251948427901,0.484908
0,landscape,110,intellectual,0.1443482506553908,0.20275474
0,landscape,110,motivated,0.04823687835222501,-0.4863496
0,landscape,110,amused,0.3096079319179146,0.28427127
0,landscape,110,nostalgic,-0.04694282993240367,0.09187773
0,landscape,110,sad,-0.16912515845168616,-0.43274856
0,landscape,110,distasteful,-0.054272983482792816,0.10288747
0,landscape,116,impressed,0.4324751477735156,0.087324865
0,landscape,116,intellectual,0.269236448761608,0.24571393
0,landscape,116,motivated,0.24752148847709382,0.05713973
0,landscape,116,amused,0.0934409758369178,0.11131037
0,landscape,116,nostalgic,0.015454451228383348,-0.23711514
0,landscape,116,sad,0.024672168397479294,0.45264465
0,landscape,116,distasteful,-0.09311949700127867,-0.2508758
