fold,domain,user_id,emotion,w_gt,w_pred
0,art,144,motivated,0.05035302649256304,0.054129455
0,art,144,amused,0.23056917548360686,0.07101194
0,art,144,nostalgic,0.03103107289295197,0.041382786
0,art,144,sad,0.016475432304450754,0.044249296
0,art,144,distasteful,0.06988232432076236,0.0074094026
0,fashion,3,impressed,0.8279972643824308,0.1542919
0,fashion,3,intellectual,0.12284902113338245,0.024504013
0,fashion,3,motivated,0.08780051463794432,-0.60232073
0,fashion,3,amused,-0.018086523831841318,0.2506723
0,fashion,3,nostalgic,0.04182569391491141,-0.21869275
0,fashion,3,sad,-0.2954863884160675,0.06333126
0,fashion,3,distasteful,-0.5431587634628299,-0.7837037
0,fashion,14,impressed,0.11330888825472624,-0.31093514
0,fashion,14,intellectual,0.09698725938933594,-0.39400548
0,fashion,14,motivated,-0.01911990818990783,-0.12642655
0,fashion,14,amused,1.1963717690310132,1.0479637
0,fashion,14,nostalgic,0.02376588190325324,-0.26298398
0,fashion,14,sad,0.000977182891983286,0.34742436
0,fashion,14,distasteful,-0.35617546790935495,-0.82158685
0,fashion,15,impressed,0.062142469329312916,0.002475944
0,fashion,15,intellectual,0.056852646671927784,0.0017692413
0,fashion,15,motivated,0.030473813886991497,0.0019920808
0,fashion,15,amused,0.08078626725478219,0.006439995
0,fashion,15,nostalgic,0.12341212162999556,0.007819348
0,fashion,15,sad,0.13572227384050134,-0.005345125
0,fashion,15,distasteful,0.016970417933788562,-0.006188493
0,fashion,19,impressed,0.24622517898871102,0.32687566
0,fashion,19,intellectual,0.08906320085100486,0.09605193
0,fashion,19,motivated,0.1428955096856787,-0.23441368
0,fashion,19,amused,0.38849953979139346,0.04743694
0,fashion,19,nostalgic,-0.01570393828652658,-0.016640017
0,fashion,19,sad,-0.037584951694071056,-0.1261784
0,fashion,19,distasteful,-0.2460780251643725,-0.23025057
0,fashion,21,impressed,0.02648412732194019,0.03668627
0,fashion,21,intellectual,0.07452079401818307,0.022852631
0,fashion,21,motivated,0.036416247496420764,0.05765444
0,fashion,21,amused,0.871775855153613,0.123178676
0,fashion,21,nostalgic,0.10395243290914581,0.015193269
0,fashion,21,sad,0.0,-0.06928076
0,fashion,21,distasteful,0.028124906791716253,-0.06137786
0,fashion,22,impressed,0.544908299858348,0.18430118
0,fashion,22,intellectual,0.33810682450032664,0.12996168
0,fashion,22,motivated,0.007324179432020628,0.108018525
0,fashion,22,amused,-0.027508545046499744,0.08633279
0,fashion,22,nostalgic,0.18978475045800292,0.107391044
0,fashion,22,sad,0.19413634835215468,0.02305139
0,fashion,22,distasteful,-0.7424240737942502,-0.105911724
0,fashion,30,impressed,0.22949500517199806,0.21424213
0,fashion,30,intellectual,0.4177579816306518,0.17686445
0,fashion,30,motivated,0.157813559123552,0.033170722
0,fashion,30,amused,0.4589172911337373,0.2267149
0,fashion,30,nostalgic,-0.017107931561231512,-0.22035049
0,fashion,30,sad,-0.09565788793727226,-0.15112188
0,fashion,30,distasteful,-0.24155823881063587,-0.06876119
0,fashion,50,impressed,0.13184865172340712,0.07474492
0,fashion,50,intellectual,0.028015191252429118,0.040717475
0,fashion,50,motivated,0.09139329675384827,0.048581824
0,fashion,50,amused,0.29452733770581374,0.047479365
0,fashion,50,nostalgic,0.1405368148039579,-0.025627056
0,fashion,50,sad,-0.09584295010315516,-0.030806538
0,fashion,50,distasteful,0.0485922836390609,0.020253407
0,fashion,57,impressed,-0.10501464900920165,0.005515262
0,fashion,57,intellectual,-0.009851754634086364,0.061964873
0,fashion,57,motivated,-0.15089747747253857,-0.0068756766
0,fashion,57,amused,0.09231330656639096,0.12643921
0,fashion,57,nostalgic,0.04777443811945375,-0.038415514
0,fashion,57,sad,-0.03172661818742015,-0.17570049
0,fashion,57,distasteful,-0.267223050647007,-0.1593648
0,fashion,62,impressed,0.0846963993202815,0.54672545
0,fashion,62,intellectual,0.181766233645553,-0.3173672
0,fashion,62,motivated,0.1890072555268968,0.19441286
0,fashion,62,amused,0.41940064422755446,0.51857823
0,fashion,62,nostalgic,0.025099102275246366,0.25351796
0,fashion,62,sad,0.1506612079401587,2.55102e-05
0,fashion,62,distasteful,-0.41590474000154465,0.51667565
0,fashion,63,impressed,0.17225166631939345,-0.06208921
0,fashion,63,intellectual,0.11532881429177998,0.1291384
0,fashion,63,motivated,0.1070265122787147,0.19423376
0,fashion,63,amused,0.2714528065678187,-0.11263929
0,fashion,63,nostalgic,-0.10943891556245919,-0.044612672
0,fashion,63,sad,0.014629906684403334,0.2461839
0,fashion,63,distasteful,-0.22143114517311707,-0.34029502
0,fashion,79,impressed,0.15456097055806964,-0.33865583
0,fashion,79,intellectual,0.19062912685356068,-0.095483586
0,fashion,79,motivated,0.28815749120521605,0.058819536
0,fashion,79,amused,0.2991393213196895,0.5352268
0,fashion,79,nostalgic,0.1453275460968779,-0.21903247
0,fashion,79,sad,-0.07340927297478472,0.20480807
0,fashion,79,distasteful,-0.09147233226662665,-0.34859166
0,fashion,80,impressed,0.34253677081163453,-0.046834186
0,fashion,80,intellectual,0.19288289546790366,-0.18573934
0,fashion,80,motivated,0.36409291633306073,0.05418971
0,fashion,80,amused,0.262189910255896,0.19443636
0,fashion,80,nostalgic,0.10968269297629396,0.10027184
0,fashion,80,sad,-0.03481116193753031,-0.37523398
0,fashion,80,distasteful,-0.6031701148798931,-0.26167563
0,fashion,85,impressed,0.31031189363448985,-0.08375319
0,fashion,85,intellectual,0.2472068159173295,0.3099708
0,fashion,85,motivated,0.20059394633805142,-0.23819405
0,fashion,85,amused,0.2707017222716104,0.41124168
0,fashion,85,nostalgic,0.24302160344378154,0.12858252
0,fashion,85,sad,-0.032579571205497426,0.04799152
0,fashion,85,distasteful,-0.13739025434916402,-0.11049655
0,fashion,86,impressed,-0.043873170183225785,0.0046872846
0,fashion,86,intellectual,-0.013875860510648057,0.008422196
0,fashion,86,motivated,0.07637293247972915,0.0069355285
0,fashion,86,amused,0.1884423526041616,0.030683318
0,fashion,86,nostalgic,0.11180297125943486,0.032270372
0,fashion,86,sad,-0.1446904193042356,-0.024944197
0,fashion,86,distasteful,-0.27073714532570436,-0.030851675
0,fashion,98,impressed,0.5489799826197795,0.07046492
0,fashion,98,intellectual,0.11810259348905566,0.053151038
0,fashion,98,motivated,0.42913225754827455,0.11203178
0,fashion,98,amused,0.23364480382697211,0.17060487
0,fashion,98,nostalgic,0.08012873597228017,0.19104972
0,fashion,98,sad,0.016865647758139257,-0.08318806
0,fashion,98,distasteful,-0.6315283373648422,-0.08377256
0,fashion,99,impressed,0.7171362604872513,0.1468124
0,fashion,99,intellectual,-0.15811911409222218,0.13709049
0,fashion,99,motivated,0.04424071078862904,0.15341988
0,fashion,99,amused,-0.11771018568091382,0.18751612
0,fashion,99,nostalgic,-0.0344618599427718,0.08441329
0,fashion,99,sad,-0.00424668681031937,-0.14989921
0,fashion,99,distasteful,-0.9814504597163711,-0.16498667
0,fashion,105,impressed,0.3000094886595119,0.056625154
0,fashion,105,intellectual,0.21649762229588443,0.018884242
0,fashion,105,motivated,0.16340211326915086,0.081802286
0,fashion,105,amused,0.4553492365460976,0.114230834
0,fashion,105,nostalgic,-0.043184418919614304,0.08933319
0,fashion,105,sad,-0.03746186467735735,-0.02577406
0,fashion,105,distasteful,-0.32532398834229986,-0.116088115
0,fashion,109,impressed,0.15898944782432736,-0.0709362
0,fashion,109,intellectual,0.06238627779853642,-0.41982552
0,fashion,109,motivated,0.069395879796135,0.15670407
0,fashion,109,amused,0.4329763989522255,0.35529625
0,fashion,109,nostalgic,0.07693536566963705,-0.3414955
0,fashion,109,sad,-0.2875938435410481,0.13873088
0,fashion,109,distasteful,-0.10186350946635538,-0.5631697
0,fashion,110,impressed,0.20130083715145178,0.092018895
0,fashion,110,intellectual,0.01480764869134603,0.07574021
0,fashion,110,motivated,0.2230027467083152,-0.01122739
0,fashion,110,amused,0.3314243217459055,0.08711714
0,fashion,110,nostalgic,-0.05204889212876143,-0.016750395
0,fashion,110,sad,-0.16474823971740343,-0.072913475
0,fashion,110,distasteful,0.0,-0.015700962
0,fashion,116,impressed,0.1868060105687121,0.02842795
0,fashion,116,intellectual,0.3429447225580945,0.02931249
0,fashion,116,motivated,0.12887667525811752,0.018333396
0,fashion,116,amused,0.13206372080130546,0.03473762
0,fashion,116,nostalgic,0.006596809827118688,0.015073393
0,fashion,116,sad,0.0413533942963106,-0.03413493
0,fashion,116,distasteful,-0.051625653072117694,-0.033273205
0,fashion,117,impressed,0.06366449172932304,0.16702262
0,fashion,117,intellectual,0.11171423889997312,0.12035
0,fashion,117,motivated,0.006411802004809526,-0.039313678
0,fashion,117,amused,0.7680065203182045,0.07651263
0,fashion,117,nostalgic,-0.09616783462251358,-0.07247989
0,fashion,117,sad,0.0043056740684624395,-0.26446444
0,fashion,117,distasteful,-0.41560513805990573,-0.17527184
0,fashion,126,impressed,0.2586605021126799,-0.03468708
0,fashion,126,intellectual,0.2043770472410273,0.38981283
0,fashion,126,motivated,0.16716257125044798,-0.33804005
0,fashion,126,amused,0.4056146547133635,0.36118907
0,fashion,126,nostalgic,-0.09786729334057692,0.06529183
0,fashion,126,sad,-0.03541590343057707,-0.020150367
0,fashion,126,distasteful,-0.4129278677409617,0.056493156
0,fashion,127,impressed,0.3561276294290532,0.2177493
0,fashion,127,intellectual,0.09195273358059472,0.52478606
0,fashion,127,motivated,0.21440806666030643,-0.20104335
0,fashion,127,amused,0.4070683813851428,0.2676485
0,fashion,127,nostalgic,0.13496240221474107,0.24136886
0,fashion,127,sad,-0.24195957693875295,-0.23254207
0,fashion,127,distasteful,-0.3666523939725632,0.16167109
0,fashion,136,impressed,0.0,0.10853564
0,fashion,136,intellectual,0.0,-0.16563945
0,fashion,136,motivated,0.0,-0.058280528
0,fashion,136,amused,1.0624323554893227,0.29644033
0,fashion,136,nostalgic,-0.0707513463908139,-0.22358735
0,fashion,136,sad,0.13032571489569994,0.201785
0,fashion,136,distasteful,0.05461878839850742,-0.48980093
0,fashion,144,impressed,0.28976392887694663,0.09101744
0,fashion,144,intellectual,0.21302639493282866,0.08823682
0,fashion,144,motivated,0.18538452554783197,-0.0001702717
0,fashion,144,amused,0.22512008596913521,0.044655673
0,fashion,144,nostalgic,0.13920235983890333,-0.17491098
0,fashion,144,sad,-0.14370731312489043,-0.16524532
0,fashion,144,distasteful,0.029109994760168012,-0.1502183
0,landscape,3,impressed,0.5766792647643171,2.0996318
0,landscape,3,intellectual,0.0609005497224056,-0.9986437
0,landscape,3,motivated,0.10143846729279679,-0.28148
0,landscape,3,amused,0.0677820066203977,-0.684569
0,landscape,3,nostalgic,0.04761185774416954,-0.11798678
0,landscape,3,sad,-0.04653817472376383,-0.38683486
0,landscape,3,distasteful,-0.37402731815683277,-0.06473786
0,landscape,14,impressed,0.07711131181382895,0.26793775
0,landscape,14,intellectual,-0.035665136648714,-0.48396707
0,landscape,14,motivated,0.17499547140068986,0.38423082
0,landscape,14,amused,0.8565114455389783,0.17224254
0,landscape,14,nostalgic,-0.04557271393895765,0.014348454
0,landscape,14,sad,0.14277025872794208,0.087677926
0,landscape,14,distasteful,-0.1026827626841566,-0.253845
0,landscape,15,impressed,0.08123196447054248,-9.984478e-05
0,landscape,15,intellectual,-0.0052824336098493685,-0.002186952
0,landscape,15,motivated,0.08775317162308635,0.0036021175
0,landscape,15,amused,0.08759266412245531,0.0022122406
0,landscape,15,nostalgic,0.14923073592191025,-0.0031287624
0,landscape,15,sad,0.1641349530273074,-0.004406952
0,landscape,15,distasteful,0.18952071271413995,-0.0032588523
0,landscape,19,impressed,0.250959406521673,0.36957714
0,landscape,19,intellectual,0.2741603927579555,-0.042713463
0,landscape,19,motivated,0.2869373513425611,0.07054395
0,landscape,19,amused,0.3418010870645768,0.23829786
0,landscape,19,nostalgic,0.12711710955179156,-0.19534664
0,landscape,19,sad,-0.018469528523462897,0.06946911
0,landscape,19,distasteful,-0.0890465277905943,-0.08497843
0,landscape,21,impressed,0.1497079458412277,0.32292756
0,landscape,21,intellectual,0.08866613263274678,-0.30038837
0,landscape,21,motivated,0.032990997090094995,-0.010900884
0,landscape,21,amused,0.5149976545093544,-0.0237393
0,landscape,21,nostalgic,-5.388459908873524e-18,-0.1748734
0,landscape,21,sad,-0.08306025780017344,0.3600027
0,landscape,21,distasteful,-0.282119949973877,-0.5073063
0,landscape,22,impressed,0.9139713482389837,0.19057766
0,landscape,22,intellectual,0.07605637803712012,0.15548939
0,landscape,22,motivated,0.13635353629744607,0.101134725
0,landscape,22,amused,0.03548626283865333,0.1838261
0,landscape,22,nostalgic,0.3539205184872743,-0.07211677
0,landscape,22,sad,0.03087254207991441,-0.07054537
0,landscape,22,distasteful,-0.479102512277864,-0.07324798
0,landscape,30,impressed,0.28000915812635024,0.31485984
0,landscape,30,intellectual,0.22991629931982416,0.3691072
0,landscape,30,motivated,0.06560105315192222,0.05028396
0,landscape,30,amused,0.6911259082814798,0.0753
0,landscape,30,nostalgic,0.19384026686426342,0.0150782075
0,landscape,30,sad,0.07076617810083341,0.1188831
0,landscape,30,distasteful,-0.28804745763704664,-0.08429456
0,landscape,50,impressed,0.13227783305891289,0.15304485
0,landscape,50,intellectual,0.1448104524718781,-0.001995168
0,landscape,50,motivated,0.15251785401175497,0.22225393
0,landscape,50,amused,0.30821892536081064,0.081580974
0,landscape,50,nostalgic,0.17414990408421477,0.077303186
0,landscape,50,sad,-0.13229715774473147,0.017500468
0,landscape,50,distasteful,-0.009266364251010156,-0.013250151
0,landscape,57,impressed,0.15166771646608002,0.670171
0,landscape,57,intellectual,0.03938926946536294,-0.80856824
0,landscape,57,motivated,0.07681937529532631,0.21760409
0,landscape,57,amused,0.22631353658171927,-0.09961942
0,landscape,57,nostalgic,0.17520548641162592,-0.16105717
0,landscape,57,sad,0.09063075486071819,-0.005565749
0,landscape,57,distasteful,-0.09808486556449725,-0.20410687
0,landscape,62,impressed,0.1534816924546093,1.6066209
0,landscape,62,intellectual,0.1442647816000417,-0.56223994
0,landscape,62,motivated,0.6022419836853815,0.012638436
0,landscape,62,amused,0.287656931398074,-0.6964491
0,landscape,62,nostalgic,0.1940597634959359,-0.045212016
0,landscape,62,sad,0.05388263158757986,0.34800553
0,landscape,62,distasteful,-0.3105946038826821,-0.49775004
0,landscape,63,impressed,0.080428331863724,0.029850788
0,landscape,63,intellectual,0.11146213396116203,0.014845368
0,landscape,63,motivated,0.14729328140229797,0.065434195
0,landscape,63,amused,0.15069432828001045,0.048407212
0,landscape,63,nostalgic,0.08699785749614893,0.052541677
0,landscape,63,sad,0.007374521984506215,0.080811344
0,landscape,63,distasteful,-0.10067797468426662,-0.0071000764
0,landscape,79,impressed,0.17891982667236467,0.015888156
0,landscape,79,intellectual,0.20675581738135299,0.0042194696
0,landscape,79,motivated,0.3200933883484493,0.031557072
0,landscape,79,amused,0.2945370887238909,0.033028297
0,landscape,79,nostalgic,0.14311452771092695,-0.007764507
0,landscape,79,sad,0.047701327275276525,-0.02262916
0,landscape,79,distasteful,-0.03379766706775933,-0.040220525
0,landscape,80,impressed,0.30880551413709145,0.30560502
0,landscape,80,intellectual,0.17615494728981093,0.32235423
0,landscape,80,motivated,0.15527682827639167,-0.03665885
0,landscape,80,amused,0.3523390376512001,0.18190455
0,landscape,80,nostalgic,0.2645195479476192,0.37294832
0,landscape,80,sad,0.20276080165556976,0.28330517
0,landscape,80,distasteful,-0.6759699406693085,-0.5777268
0,landscape,85,impressed,0.24501026873109336,0.7253138
0,landscape,85,intellectual,0.23070355795758907,0.009906587
0,landscape,85,motivated,0.24440809474499853,-0.13538012
0,landscape,85,amused,0.29960956016442,-0.32082555
0,landscape,85,nostalgic,0.09906992599689879,0.31831935
0,landscape,85,sad,0.024967083502521775,0.44632128
0,landscape,85,distasteful,-0.20640123427619028,-0.44026965
0,landscape,86,impressed,0.22197067637276943,0.03444887
0,landscape,86,intellectual,0.04360385801768411,0.15478379
0,landscape,86,motivated,0.3290784730617709,0.15757309
0,landscape,86,amused,0.12242533971153345,-0.05891893
0,landscape,86,nostalgic,0.0047070090403528025,0.0055455603
0,landscape,86,sad,-0.06206911829176862,0.15650067
0,landscape,86,distasteful,0.002276709213815724,-0.41157192
0,landscape,98,impressed,0.5284083825393496,0.21117763
0,landscape,98,intellectual,0.2298004370168509,0.14490117
0,landscape,98,motivated,0.08918659812317999,0.04378047
0,landscape,98,amused,0.5029474175826832,0.18698765
0,landscape,98,nostalgic,0.05692746106415075,0.13303615
0,landscape,98,sad,0.06731534973824126,0.27660307
0,landscape,98,distasteful,0.055996346221427504,-0.037201457
0,landscape,99,impressed,0.3895215935357747,0.10967905
0,landscape,99,intellectual,0.13683306705768442,-0.014080291
0,landscape,99,motivated,0.39870529950793443,0.18002625
0,landscape,99,amused,0.2253828454606749,0.23221435
0,landscape,99,nostalgic,-0.12960822355175503,-0.10725103
0,landscape,99,sad,-0.04142406821033732,-0.09746388
0,landscape,99,distasteful,-0.3574273524474748,-0.25891322
0,landscape,105,impressed,0.28556370913817974,0.56870764
0,landscape,105,intellectual,0.18752411558988535,-0.7317761
0,landscape,105,motivated,0.3097964202921437,0.13960943
0,landscape,105,amused,0.4330869201577089,0.17720786
0,landscape,105,nostalgic,0.12690110870514654,0.25529373
0,landscape,105,sad,0.07832268031450568,-0.081619985
0,landscape,105,distasteful,-0.18114416703234526,0.043159686
0,landscape,109,impressed,0.27951775348700303,0.9731344
0,landscape,109,intellectual,0.1076542919598347,-0.43463948
0,landscape,109,motivated,0.07879006682429539,-0.05066433
0,landscape,109,amused,0.38879998451862974,-0.33718243
0,landscape,109,nostalgic,-0.015913124953627122,-0.30759245
0,landscape,109,sad,-0.09001002728171237,-0.27571607
0,landscape,109,distasteful,-0.07308391259026739,-0.17004302
0,landscape,110,impressed,0.15202519484279048,0.1271073
0,landscape,110,intellectual,0.14434825065538995,0.1081168
0,landscape,110,motivated,0.0482368783522255,0.0497113
0,landscape,110,amused,0.30960793191791497,0.16496079
0,landscape,110,nostalgic,-0.0469428299324037,-0.032824334
0,landscape,110,sad,-0.1691251584516864,-0.21917282
0,landscape,110,distasteful,-0.05427298348279286,0.003702017
0,landscape,116,impressed,0.4324751477735145,0.12795143
0,landscape,116,intellectual,0.2692364487616075,0.26588497
0,landscape,116,motivated,0.24752148847709338,-0.07302483
0,landscape,116,amused,0.09344097583691936,0.002777906
0,landscape,116,nostalgic,0.015454451228383306,-0.14219163
0,landscape,116,sad,0.02467216839747946,0.2813486
0,landscape,116,distasteful,-0.09311949700127858,-0.32809123
0,landscape,117,impressed,0.2551832585976853,0.09804744
0,landscape,117,intellectual,0.04913303940434757,0.09815194
